video_ID,episode_path,fps,duration in frames,width,height,source,signer,text
10000245,./videos_1_avi/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:13:11.000_02:33:44.500_signer08.avi,25,30839,230,260,3,8,./whisperx/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:13:11.000_02:33:44.500_signer08.json
10000246,./videos_1_avi/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:33:48.000_02:59:31.700_signer10.avi,25,38594,230,260,3,10,./whisperx/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:33:48.000_02:59:31.700_signer10.json
10000247,./videos_1_avi/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:59:34.000_03:24:13.500_signer08.avi,25,36989,230,260,3,8,./whisperx/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_02:59:34.000_03:24:13.500_signer08.json
10000248,./videos_1_avi/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_03:24:17.000_03:49:05.000_signer10.avi,25,37201,230,260,3,10,./whisperx/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_03:24:17.000_03:49:05.000_signer10.json
10000249,./videos_1_avi/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_03:49:08.000_04:05:16.000_signer08.avi,25,24201,230,260,3,8,./whisperx/3_2017_11_Noviembre_7-11_cit_39_-_2017-11-07_completo_audio_03:49:08.000_04:05:16.000_signer08.json
10000250,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:14:50.000_00:35:54.000_signer07.avi,25,31600,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:14:50.000_00:35:54.000_signer07.json
10000251,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:35:55.500_00:59:44.000_signer08.avi,25,35714,348,390,3,8,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:35:55.500_00:59:44.000_signer08.json
10000252,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:59:46.500_01:18:12.000_signer07.avi,25,27639,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_00:59:46.500_01:18:12.000_signer07.json
10000253,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_01:18:13.500_01:45:01.000_signer08.avi,25,40188,348,390,3,8,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_1_audio_01:18:13.500_01:45:01.000_signer08.json
10000254,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:10:38.500_00:33:33.000_signer07.avi,25,34364,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:10:38.500_00:33:33.000_signer07.json
10000255,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:33:35.000_00:55:48.000_signer08.avi,25,33326,348,390,3,8,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:33:35.000_00:55:48.000_signer08.json
10000256,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:55:50.000_01:22:07.000_signer07.avi,25,39426,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_00:55:50.000_01:22:07.000_signer07.json
10000257,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_01:22:08.500_01:45:15.000_signer08.avi,25,34664,348,390,3,8,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_01:22:08.500_01:45:15.000_signer08.json
10000258,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_01:45:19.000_01:54:10.000_signer07.avi,25,13276,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_2_audio_01:45:19.000_01:54:10.000_signer07.json
10000259,./videos_1_avi/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_3_audio_00:19:24.500_00:22:02.000_signer07.avi,25,3939,348,390,3,7,./whisperx/3_2017_11_Noviembre_8-11_cit_40_-_2017-11-08_SENADO_parte_3_audio_00:19:24.500_00:22:02.000_signer07.json
10000260,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:09:50.100_00:24:32.500_signer11.avi,25,22061,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:09:50.100_00:24:32.500_signer11.json
10000261,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:24:35.000_00:45:37.000_signer08.avi,25,31551,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:24:35.000_00:45:37.000_signer08.json
10000262,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:45:40.000_01:09:37.000_signer11.avi,25,35926,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_00:45:40.000_01:09:37.000_signer11.json
10000263,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:09:41.000_01:27:09.000_signer08.avi,25,26201,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:09:41.000_01:27:09.000_signer08.json
10000264,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:27:12.000_01:47:24.000_signer11.avi,25,30300,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:27:12.000_01:47:24.000_signer11.json
10000265,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:47:26.500_02:05:20.500_signer08.avi,25,26851,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_01:47:26.500_02:05:20.500_signer08.json
10000266,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:05:23.000_02:26:04.000_signer11.avi,25,31026,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:05:23.000_02:26:04.000_signer11.json
10000267,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:26:06.500_02:42:53.000_signer08.avi,25,25164,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:26:06.500_02:42:53.000_signer08.json
10000268,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:42:56.000_03:01:31.500_signer11.avi,25,27888,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_02:42:56.000_03:01:31.500_signer11.json
10000269,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:01:34.500_03:18:16.000_signer08.avi,25,25039,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:01:34.500_03:18:16.000_signer08.json
10000270,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:18:18.000_03:40:22.700_signer11.avi,25,33118,372,372,3,11,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:18:18.000_03:40:22.700_signer11.json
10000271,./videos_1_avi/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:40:25.300_03:54:28.300_signer08.avi,25,21075,372,372,3,8,./whisperx/3_2018_08_Agosto_01-08_cit_24_-_2018-08-01_cit_24_audio_03:40:25.300_03:54:28.300_signer08.json
10000272,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:00:15.700_00:08:50.500_signer09.avi,30,15445,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:00:15.700_00:08:50.500_signer09.json
10000273,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:08:54.000_00:22:56.500_signer10.avi,30,25275,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:08:54.000_00:22:56.500_signer10.json
10000274,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:23:00.500_00:39:40.250_signer09.avi,30,29994,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:23:00.500_00:39:40.250_signer09.json
10000275,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:39:43.500_00:56:25.500_signer10.avi,30,30061,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:39:43.500_00:56:25.500_signer10.json
10000276,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:56:30.700_01:11:40.000_signer09.avi,30,27279,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_00:56:30.700_01:11:40.000_signer09.json
10000277,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:11:43.500_01:27:20.000_signer10.avi,30,28096,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:11:43.500_01:27:20.000_signer10.json
10000278,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:27:24.300_01:41:28.500_signer09.avi,30,25327,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:27:24.300_01:41:28.500_signer09.json
10000279,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:41:33.300_01:58:17.000_signer10.avi,30,30111,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:41:33.300_01:58:17.000_signer10.json
10000280,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:58:20.500_02:17:17.800_signer09.avi,30,34120,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_01:58:20.500_02:17:17.800_signer09.json
10000281,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:17:22.300_02:28:08.500_signer10.avi,30,19387,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:17:22.300_02:28:08.500_signer10.json
10000282,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:28:14.100_02:44:10.600_signer09.avi,30,28696,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:28:14.100_02:44:10.600_signer09.json
10000283,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:44:15.350_02:54:24.000_signer10.avi,30,18261,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:44:15.350_02:54:24.000_signer10.json
10000284,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:54:28.700_03:05:15.400_signer09.avi,30,19401,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_02:54:28.700_03:05:15.400_signer09.json
10000285,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:05:19.800_03:25:06.000_signer10.avi,30,35587,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:05:19.800_03:25:06.000_signer10.json
10000286,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:25:11.000_03:45:06.400_signer09.avi,30,35862,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:25:11.000_03:45:06.400_signer09.json
10000287,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:45:11.500_04:03:49.400_signer10.avi,30,33538,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_03:45:11.500_04:03:49.400_signer10.json
10000288,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:03:53.200_04:25:22.250_signer09.avi,30,38672,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:03:53.200_04:25:22.250_signer09.json
10000289,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:25:27.000_04:39:33.500_signer10.avi,30,25395,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:25:27.000_04:39:33.500_signer10.json
10000290,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:39:38.000_04:57:21.000_signer09.avi,30,31891,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:39:38.000_04:57:21.000_signer09.json
10000291,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:57:25.000_05:21:44.000_signer10.avi,30,43770,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_04:57:25.000_05:21:44.000_signer10.json
10000292,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:21:49.300_05:40:13.000_signer09.avi,30,33111,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:21:49.300_05:40:13.000_signer09.json
10000293,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:40:17.000_05:55:22.400_signer10.avi,30,27163,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:40:17.000_05:55:22.400_signer10.json
10000294,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:55:27.550_06:09:47.500_signer09.avi,30,25800,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_05:55:27.550_06:09:47.500_signer09.json
10000295,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:09:52.750_06:20:01.000_signer10.avi,30,18248,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:09:52.750_06:20:01.000_signer10.json
10000296,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:20:05.200_06:37:45.500_signer09.avi,30,31810,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:20:05.200_06:37:45.500_signer09.json
10000297,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:37:48.500_06:53:51.000_signer10.avi,30,28876,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:37:48.500_06:53:51.000_signer10.json
10000298,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:53:54.500_06:55:32.500_signer09.avi,30,2940,360,362,3,9,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:53:54.500_06:55:32.500_signer09.json
10000299,./videos_1_avi/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:55:45.700_07:01:15.000_signer10.avi,30,9880,360,362,3,10,./whisperx/3_2018_08_Agosto_07-08_cit_25_-_2018-08-07_cit_25_audio_06:55:45.700_07:01:15.000_signer10.json
10000300,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:06:31.500_00:24:54.300_signer08.avi,30,33085,350,378,3,8,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:06:31.500_00:24:54.300_signer08.json
10000301,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:24:56.500_00:39:35.500_signer11.avi,30,26371,350,378,3,11,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:24:56.500_00:39:35.500_signer11.json
10000302,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:39:38.000_00:53:57.500_signer08.avi,30,25786,350,378,3,8,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:39:38.000_00:53:57.500_signer08.json
10000303,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:54:00.000_01:22:32.500_signer11.avi,30,51375,350,378,3,11,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_00:54:00.000_01:22:32.500_signer11.json
10000304,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_01:22:35.500_01:38:17.800_signer08.avi,30,28270,350,378,3,8,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_01:22:35.500_01:38:17.800_signer08.json
10000305,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_01:38:20.700_02:06:28.500_signer11.avi,30,50635,350,378,3,11,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_01:38:20.700_02:06:28.500_signer11.json
10000306,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_02:06:31.000_02:24:55.500_signer08.avi,30,33135,350,378,3,8,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_02:06:31.000_02:24:55.500_signer08.json
10000307,./videos_1_avi/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_02:24:58.500_02:31:12.800_signer11.avi,30,11229,350,378,3,11,./whisperx/3_2018_08_Agosto_08-08_cit_26_-_2018-08-08_cit_26_audio_02:24:58.500_02:31:12.800_signer11.json
10000308,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:08:42.600_00:30:23.400_signer09.avi,30,39025,350,378,3,9,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:08:42.600_00:30:23.400_signer09.json
10000309,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:30:28.300_00:49:03.300_signer07.avi,30,33450,350,378,3,7,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:30:28.300_00:49:03.300_signer07.json
10000310,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:49:07.000_01:12:57.500_signer09.avi,30,42916,350,378,3,9,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_00:49:07.000_01:12:57.500_signer09.json
10000311,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:13:00.000_01:30:26.300_signer07.avi,30,31390,350,378,3,7,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:13:00.000_01:30:26.300_signer07.json
10000312,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:30:30.400_01:54:02.800_signer09.avi,30,42373,350,378,3,9,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:30:30.400_01:54:02.800_signer09.json
10000313,./videos_1_avi/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:54:06.760_01:54:54.600_signer07.avi,30,1436,350,378,3,7,./whisperx/3_2018_08_Agosto_14-08_cit_27_-_2018-08-14_cit_27_audio_01:54:06.760_01:54:54.600_signer07.json
10000314,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:06:14.900_00:19:48.600_signer11.avi,30,24412,336,380,3,11,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:06:14.900_00:19:48.600_signer11.json
10000315,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:19:51.750_00:40:20.650_signer08.avi,30,36867,336,380,3,8,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:19:51.750_00:40:20.650_signer08.json
10000316,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:40:23.300_01:06:39.500_signer11.avi,30,47287,336,380,3,11,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_00:40:23.300_01:06:39.500_signer11.json
10000317,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:06:42.000_01:26:22.000_signer08.avi,30,35401,336,380,3,8,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:06:42.000_01:26:22.000_signer08.json
10000318,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:26:25.000_01:46:12.000_signer11.avi,30,35610,336,380,3,11,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:26:25.000_01:46:12.000_signer11.json
10000319,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:46:14.500_01:59:57.000_signer08.avi,30,24676,336,380,3,8,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_1_audio_01:46:14.500_01:59:57.000_signer08.json
10000320,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_00:18:37.450_00:37:27.900_signer11.avi,30,33915,336,380,3,11,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_00:18:37.450_00:37:27.900_signer11.json
10000321,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_00:37:30.650_01:00:40.650_signer08.avi,30,41700,336,380,3,8,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_00:37:30.650_01:00:40.650_signer08.json
10000322,./videos_1_avi/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_01:09:47.500_01:13:36.000_signer11.avi,30,6856,336,380,3,11,./whisperx/3_2018_08_Agosto_15-08_cit_28_-_2018-08-15_cit_28_parte_2_audio_01:09:47.500_01:13:36.000_signer11.json
10000323,./videos_1_avi/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:03:52.000_00:15:46.000_signer09.avi,30,21420,368,380,3,9,./whisperx/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:03:52.000_00:15:46.000_signer09.json
10000324,./videos_1_avi/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:15:48.350_00:31:00.850_signer10.avi,30,27375,368,380,3,10,./whisperx/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:15:48.350_00:31:00.850_signer10.json
10000325,./videos_1_avi/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:31:04.600_00:49:42.650_signer09.avi,30,33543,368,380,3,9,./whisperx/3_2018_08_Agosto_21-08_cit_29_-_2018-08-21_cit_29_audio_00:31:04.600_00:49:42.650_signer09.json
10000326,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_00:09:46.800_01:30:29.500_signer08.avi,30,145281,368,380,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_00:09:46.800_01:30:29.500_signer08.json
10000327,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_01:30:32.100_01:55:58.000_signer07.avi,30,45777,368,380,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_01:30:32.100_01:55:58.000_signer07.json
10000328,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_01:56:01.500_02:06:52.500_signer08.avi,30,19531,368,380,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_01:56:01.500_02:06:52.500_signer08.json
10000329,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:06:55.000_02:14:14.000_signer07.avi,30,13171,368,380,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:06:55.000_02:14:14.000_signer07.json
10000330,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:14:16.500_02:35:45.500_signer08.avi,30,38671,368,380,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:14:16.500_02:35:45.500_signer08.json
10000331,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:35:49.000_03:42:45.000_signer07.avi,30,120481,368,380,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_02:35:49.000_03:42:45.000_signer07.json
10000332,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_03:42:47.500_04:10:16.000_signer08.avi,30,49455,368,380,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_03:42:47.500_04:10:16.000_signer08.json
10000333,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_04:10:18.380_04:37:15.000_signer07.avi,30,48500,368,380,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_04:10:18.380_04:37:15.000_signer07.json
